Record_ID,Parking_Lot_ID,Parking_Lot_Name,Date,Time,Day_of_Week,Is_Weekend,Weather,Temperature_C,Holiday,Capacity,Occupied_Spaces,Available_Spaces,Occupancy_Rate,Parking_Status
174378,P005,Tech Park,2025-11-27,18:00,Thursday,No,Cloudy,29,No,250,205,45,0.82,Available
174379,P005,Tech Park,2025-11-27,19:00,Thursday,No,Cloudy,34,No,200,174,26,0.87,Available
174380,P002,City Center,2025-11-27,20:00,Thursday,No,Rainy,39,No,200,156,44,0.78,Available
174381,P005,Tech Park,2025-11-27,21:00,Thursday,No,Foggy,25,No,150,68,82,0.45,Available
174382,P002,City Center,2025-11-27,22:00,Thursday,No,Sunny,33,No,350,146,204,0.42,Available
174383,P006,Hospital,2025-11-27,23:00,Thursday,No,Rainy,22,No,350,175,175,0.5,Available
174384,P003,Railway Station,2025-11-28,00:00,Friday,No,Rainy,27,No,400,193,207,0.48,Available
174385,P003,Railway Station,2025-11-28,01:00,Friday,No,Foggy,29,No,300,128,172,0.43,Available
174386,P002,City Center,2025-11-28,02:00,Friday,No,Cloudy,27,No,150,71,79,0.47,Available
174387,P006,Hospital,2025-11-28,03:00,Friday,No,Foggy,25,No,400,180,220,0.45,Available
174388,P007,University,2025-11-28,04:00,Friday,No,Sunny,38,No,400,183,217,0.46,Available
174389,P003,Railway Station,2025-11-28,05:00,Friday,No,Foggy,23,No,250,107,143,0.43,Available
174390,P003,Railway Station,2025-11-28,06:00,Friday,No,Cloudy,20,No,180,66,114,0.37,Available
174391,P007,University,2025-11-28,07:00,Friday,No,Sunny,32,No,180,71,109,0.39,Available
174392,P003,Railway Station,2025-11-28,08:00,Friday,No,Cloudy,32,No,120,108,12,0.9,Full
174393,P001,Central Mall,2025-11-28,09:00,Friday,No,Rainy,38,No,300,234,66,0.78,Available
174394,P004,Airport,2025-11-28,10:00,Friday,No,Sunny,33,No,180,130,50,0.72,Available
174395,P003,Railway Station,2025-11-28,11:00,Friday,No,Sunny,34,No,300,150,150,0.5,Available
174396,P006,Hospital,2025-11-28,12:00,Friday,No,Rainy,29,No,180,99,81,0.55,Available
174397,P003,Railway Station,2025-11-28,13:00,Friday,No,Sunny,23,Yes,200,76,124,0.38,Available
174398,P008,Bus Station,2025-11-28,14:00,Friday,No,Foggy,39,No,250,97,153,0.39,Available
174399,P006,Hospital,2025-11-28,15:00,Friday,No,Sunny,36,Yes,300,135,165,0.45,Available
174400,P002,City Center,2025-11-28,16:00,Friday,No,Rainy,30,No,100,52,48,0.52,Available
174401,P007,University,2025-11-28,17:00,Friday,No,Sunny,21,No,250,210,40,0.84,Available
174402,P005,Tech Park,2025-11-28,18:00,Friday,No,Sunny,29,No,100,65,35,0.65,Available
174403,P007,University,2025-11-28,19:00,Friday,No,Foggy,19,Yes,180,135,45,0.75,Available
174404,P006,Hospital,2025-11-28,20:00,Friday,No,Foggy,21,Yes,120,83,37,0.69,Available
174405,P003,Railway Station,2025-11-28,21:00,Friday,No,Cloudy,37,No,150,84,66,0.56,Available
174406,P003,Railway Station,2025-11-28,22:00,Friday,No,Rainy,29,No,250,92,158,0.37,Available
174407,P008,Bus Station,2025-11-28,23:00,Friday,No,Foggy,35,No,250,127,123,0.51,Available
174408,P002,City Center,2025-11-29,00:00,Saturday,Yes,Sunny,21,No,250,68,182,0.27,Available
174409,P001,Central Mall,2025-11-29,01:00,Saturday,Yes,Sunny,25,No,180,72,108,0.4,Available
174410,P003,Railway Station,2025-11-29,02:00,Saturday,Yes,Sunny,30,No,350,135,215,0.39,Available
174411,P006,Hospital,2025-11-29,03:00,Saturday,Yes,Cloudy,27,No,400,141,259,0.35,Available
174412,P005,Tech Park,2025-11-29,04:00,Saturday,Yes,Cloudy,25,No,180,73,107,0.41,Available
174413,P002,City Center,2025-11-29,05:00,Saturday,Yes,Sunny,23,No,350,103,247,0.29,Available
174414,P003,Railway Station,2025-11-29,06:00,Saturday,Yes,Cloudy,29,No,180,67,113,0.37,Available
174415,P006,Hospital,2025-11-29,07:00,Saturday,Yes,Rainy,19,No,120,39,81,0.33,Available
174416,P002,City Center,2025-11-29,08:00,Saturday,Yes,Cloudy,38,No,300,225,75,0.75,Available
174417,P002,City Center,2025-11-29,09:00,Saturday,Yes,Cloudy,27,No,120,86,34,0.72,Available
174418,P005,Tech Park,2025-11-29,10:00,Saturday,Yes,Foggy,20,No,350,252,98,0.72,Available
174419,P008,Bus Station,2025-11-29,11:00,Saturday,Yes,Foggy,33,Yes,100,35,65,0.35,Available
174420,P005,Tech Park,2025-11-29,12:00,Saturday,Yes,Foggy,21,No,100,51,49,0.51,Available
174421,P006,Hospital,2025-11-29,13:00,Saturday,Yes,Rainy,21,No,180,68,112,0.38,Available
174422,P005,Tech Park,2025-11-29,14:00,Saturday,Yes,Sunny,18,No,300,115,185,0.38,Available
174423,P003,Railway Station,2025-11-29,15:00,Saturday,Yes,Cloudy,28,No,180,82,98,0.46,Available
174424,P003,Railway Station,2025-11-29,16:00,Saturday,Yes,Sunny,20,No,350,106,244,0.3,Available
174425,P002,City Center,2025-11-29,17:00,Saturday,Yes,Foggy,37,No,150,104,46,0.69,Available
174426,P007,University,2025-11-29,18:00,Saturday,Yes,Sunny,30,No,350,241,109,0.69,Available
174427,P005,Tech Park,2025-11-29,19:00,Saturday,Yes,Sunny,18,No,400,274,126,0.69,Available
174428,P002,City Center,2025-11-29,20:00,Saturday,Yes,Sunny,38,No,120,71,49,0.59,Available
174429,P008,Bus Station,2025-11-29,21:00,Saturday,Yes,Rainy,19,No,400,149,251,0.37,Available
174430,P002,City Center,2025-11-29,22:00,Saturday,Yes,Cloudy,19,No,120,37,83,0.31,Available
174431,P003,Railway Station,2025-11-29,23:00,Saturday,Yes,Foggy,36,Yes,350,133,217,0.38,Available
174432,P002,City Center,2025-11-30,00:00,Sunday,Yes,Foggy,21,No,350,103,247,0.29,Available
174433,P007,University,2025-11-30,01:00,Sunday,Yes,Cloudy,34,No,300,92,208,0.31,Available
174434,P002,City Center,2025-11-30,02:00,Sunday,Yes,Rainy,24,No,150,68,82,0.45,Available
174435,P002,City Center,2025-11-30,03:00,Sunday,Yes,Foggy,26,No,120,45,75,0.38,Available
174436,P007,University,2025-11-30,04:00,Sunday,Yes,Rainy,18,No,180,72,108,0.4,Available
174437,P004,Airport,2025-11-30,05:00,Sunday,Yes,Foggy,24,No,200,65,135,0.33,Available
174438,P003,Railway Station,2025-11-30,06:00,Sunday,Yes,Rainy,28,No,400,151,249,0.38,Available
174439,P006,Hospital,2025-11-30,07:00,Sunday,Yes,Cloudy,28,No,100,32,68,0.32,Available
174440,P007,University,2025-11-30,08:00,Sunday,Yes,Rainy,22,No,120,80,40,0.67,Available
174441,P004,Airport,2025-11-30,09:00,Sunday,Yes,Rainy,27,No,180,115,65,0.64,Available
174442,P002,City Center,2025-11-30,10:00,Sunday,Yes,Cloudy,28,No,300,210,90,0.7,Available
174443,P003,Railway Station,2025-11-30,11:00,Sunday,Yes,Sunny,32,Yes,100,55,45,0.55,Available
174444,P007,University,2025-11-30,12:00,Sunday,Yes,Sunny,33,No,250,89,161,0.36,Available
174445,P006,Hospital,2025-11-30,13:00,Sunday,Yes,Sunny,36,No,150,40,110,0.27,Available
174446,P003,Railway Station,2025-11-30,14:00,Sunday,Yes,Cloudy,31,No,350,118,232,0.34,Available
174447,P001,Central Mall,2025-11-30,15:00,Sunday,Yes,Foggy,20,No,350,104,246,0.3,Available
174448,P002,City Center,2025-11-30,16:00,Sunday,Yes,Sunny,31,No,100,39,61,0.39,Available
174449,P005,Tech Park,2025-11-30,17:00,Sunday,Yes,Sunny,26,No,100,65,35,0.65,Available
174450,P002,City Center,2025-11-30,18:00,Sunday,Yes,Sunny,18,No,200,157,43,0.79,Available
174451,P002,City Center,2025-11-30,19:00,Sunday,Yes,Foggy,37,No,350,247,103,0.71,Available
174452,P002,City Center,2025-11-30,20:00,Sunday,Yes,Cloudy,27,No,250,195,55,0.78,Available
174453,P008,Bus Station,2025-11-30,21:00,Sunday,Yes,Sunny,37,No,300,87,213,0.29,Available
174454,P001,Central Mall,2025-11-30,22:00,Sunday,Yes,Foggy,39,No,400,131,269,0.33,Available
174455,P002,City Center,2025-11-30,23:00,Sunday,Yes,Rainy,37,No,400,125,275,0.31,Available
174456,P001,Central Mall,2025-12-01,00:00,Monday,No,Sunny,38,No,120,73,47,0.61,Available
174457,P006,Hospital,2025-12-01,01:00,Monday,No,Sunny,23,No,300,155,145,0.52,Available
174458,P005,Tech Park,2025-12-01,02:00,Monday,No,Rainy,31,No,400,194,206,0.48,Available
174459,P006,Hospital,2025-12-01,03:00,Monday,No,Foggy,35,No,400,177,223,0.44,Available
174460,P005,Tech Park,2025-12-01,04:00,Monday,No,Rainy,31,No,120,38,82,0.32,Available
174461,P002,City Center,2025-12-01,05:00,Monday,No,Foggy,31,No,400,178,222,0.45,Available
174462,P002,City Center,2025-12-01,06:00,Monday,No,Cloudy,25,No,100,34,66,0.34,Available
174463,P002,City Center,2025-12-01,07:00,Monday,No,Rainy,20,No,250,122,128,0.49,Available
174464,P001,Central Mall,2025-12-01,08:00,Monday,No,Rainy,24,No,180,126,54,0.7,Available
174465,P005,Tech Park,2025-12-01,09:00,Monday,No,Cloudy,30,No,150,125,25,0.83,Available
174466,P005,Tech Park,2025-12-01,10:00,Monday,No,Sunny,31,No,100,91,9,0.91,Full
174467,P002,City Center,2025-12-01,11:00,Monday,No,Foggy,23,No,180,63,117,0.35,Available
174468,P005,Tech Park,2025-12-01,12:00,Monday,No,Foggy,25,No,120,69,51,0.57,Available
174469,P004,Airport,2025-12-01,13:00,Monday,No,Foggy,32,No,120,43,77,0.36,Available
174470,P007,University,2025-12-01,14:00,Monday,No,Foggy,35,No,180,97,83,0.54,Available
174471,P005,Tech Park,2025-12-01,15:00,Monday,No,Cloudy,23,No,180,66,114,0.37,Available
174472,P005,Tech Park,2025-12-01,16:00,Monday,No,Foggy,30,No,300,125,175,0.42,Available
174473,P008,Bus Station,2025-12-01,17:00,Monday,No,Sunny,40,No,400,300,100,0.75,Available
174474,P004,Airport,2025-12-01,18:00,Monday,No,Cloudy,29,No,150,114,36,0.76,Available
174475,P006,Hospital,2025-12-01,19:00,Monday,No,Rainy,39,No,300,224,76,0.75,Available
174476,P004,Airport,2025-12-01,20:00,Monday,No,Rainy,23,No,120,109,11,0.91,Full
174477,P005,Tech Park,2025-12-01,21:00,Monday,No,Sunny,35,No,120,38,82,0.32,Available
174478,P004,Airport,2025-12-01,22:00,Monday,No,Rainy,33,No,100,58,42,0.58,Available
174479,P006,Hospital,2025-12-01,23:00,Monday,No,Cloudy,33,No,350,165,185,0.47,Available
174480,P007,University,2025-12-02,00:00,Tuesday,No,Rainy,19,No,100,29,71,0.29,Available
174481,P001,Central Mall,2025-12-02,01:00,Tuesday,No,Cloudy,36,Yes,250,99,151,0.4,Available
174482,P001,Central Mall,2025-12-02,02:00,Tuesday,No,Cloudy,27,No,180,90,90,0.5,Available
174483,P004,Airport,2025-12-02,03:00,Tuesday,No,Foggy,30,No,350,139,211,0.4,Available
174484,P005,Tech Park,2025-12-02,04:00,Tuesday,No,Rainy,36,No,200,100,100,0.5,Available
174485,P003,Railway Station,2025-12-02,05:00,Tuesday,No,Sunny,22,No,150,48,102,0.32,Available
174486,P008,Bus Station,2025-12-02,06:00,Tuesday,No,Sunny,28,No,120,60,60,0.5,Available
174487,P001,Central Mall,2025-12-02,07:00,Tuesday,No,Cloudy,30,No,300,126,174,0.42,Available
174488,P005,Tech Park,2025-12-02,08:00,Tuesday,No,Foggy,29,Yes,120,87,33,0.72,Available
174489,P008,Bus Station,2025-12-02,09:00,Tuesday,No,Rainy,37,No,100,63,37,0.63,Available
174490,P005,Tech Park,2025-12-02,10:00,Tuesday,No,Cloudy,28,No,180,160,20,0.89,Full
174491,P008,Bus Station,2025-12-02,11:00,Tuesday,No,Foggy,23,No,150,63,87,0.42,Available
174492,P002,City Center,2025-12-02,12:00,Tuesday,No,Rainy,20,No,200,77,123,0.39,Available
174493,P001,Central Mall,2025-12-02,13:00,Tuesday,No,Cloudy,34,Yes,400,165,235,0.41,Available
174494,P008,Bus Station,2025-12-02,14:00,Tuesday,No,Rainy,24,No,120,35,85,0.29,Available
174495,P005,Tech Park,2025-12-02,15:00,Tuesday,No,Foggy,18,No,350,156,194,0.45,Available
174496,P005,Tech Park,2025-12-02,16:00,Tuesday,No,Rainy,35,No,400,194,206,0.48,Available
174497,P005,Tech Park,2025-12-02,17:00,Tuesday,No,Cloudy,38,No,300,252,48,0.84,Available
174498,P002,City Center,2025-12-02,18:00,Tuesday,No,Cloudy,38,No,350,266,84,0.76,Available
174499,P004,Airport,2025-12-02,19:00,Tuesday,No,Rainy,22,No,120,116,4,0.97,Full
174500,P002,City Center,2025-12-02,20:00,Tuesday,No,Rainy,27,No,250,211,39,0.84,Available
174501,P004,Airport,2025-12-02,21:00,Tuesday,No,Foggy,31,No,200,76,124,0.38,Available
174502,P002,City Center,2025-12-02,22:00,Tuesday,No,Cloudy,27,No,150,67,83,0.45,Available
174503,P001,Central Mall,2025-12-02,23:00,Tuesday,No,Sunny,38,No,350,177,173,0.51,Available
174504,P006,Hospital,2025-12-03,00:00,Wednesday,No,Sunny,26,No,120,66,54,0.55,Available
174505,P004,Airport,2025-12-03,01:00,Wednesday,No,Foggy,36,No,200,97,103,0.48,Available
174506,P007,University,2025-12-03,02:00,Wednesday,No,Sunny,35,No,300,124,176,0.41,Available
174507,P004,Airport,2025-12-03,03:00,Wednesday,No,Foggy,34,No,150,72,78,0.48,Available
174508,P006,Hospital,2025-12-03,04:00,Wednesday,No,Rainy,34,No,200,100,100,0.5,Available
174509,P007,University,2025-12-03,05:00,Wednesday,No,Foggy,38,No,150,77,73,0.51,Available
174510,P001,Central Mall,2025-12-03,06:00,Wednesday,No,Cloudy,21,No,400,186,214,0.47,Available
174511,P003,Railway Station,2025-12-03,07:00,Wednesday,No,Rainy,26,No,300,145,155,0.48,Available
174512,P007,University,2025-12-03,08:00,Wednesday,No,Sunny,36,No,100,90,10,0.9,Full
174513,P004,Airport,2025-12-03,09:00,Wednesday,No,Cloudy,39,No,120,101,19,0.84,Full
174514,P002,City Center,2025-12-03,10:00,Wednesday,No,Sunny,33,No,100,90,10,0.9,Full
174515,P002,City Center,2025-12-03,11:00,Wednesday,No,Rainy,31,No,120,70,50,0.58,Available
174516,P008,Bus Station,2025-12-03,12:00,Wednesday,No,Cloudy,35,No,200,76,124,0.38,Available
174517,P008,Bus Station,2025-12-03,13:00,Wednesday,No,Sunny,24,No,100,40,60,0.4,Available
174518,P007,University,2025-12-03,14:00,Wednesday,No,Rainy,21,No,250,119,131,0.48,Available
174519,P002,City Center,2025-12-03,15:00,Wednesday,No,Rainy,31,No,100,60,40,0.6,Available
174520,P002,City Center,2025-12-03,16:00,Wednesday,No,Rainy,31,No,250,98,152,0.39,Available
174521,P006,Hospital,2025-12-03,17:00,Wednesday,No,Sunny,33,No,120,78,42,0.65,Available
174522,P002,City Center,2025-12-03,18:00,Wednesday,No,Rainy,39,No,250,201,49,0.8,Available
174523,P001,Central Mall,2025-12-03,19:00,Wednesday,No,Sunny,34,No,400,332,68,0.83,Available
174524,P008,Bus Station,2025-12-03,20:00,Wednesday,No,Cloudy,25,No,120,100,20,0.83,Full
174525,P001,Central Mall,2025-12-03,21:00,Wednesday,No,Rainy,40,No,180,61,119,0.34,Available
174526,P007,University,2025-12-03,22:00,Wednesday,No,Sunny,26,No,150,54,96,0.36,Available
174527,P008,Bus Station,2025-12-03,23:00,Wednesday,No,Sunny,35,No,300,128,172,0.43,Available
174528,P006,Hospital,2025-12-04,00:00,Thursday,No,Sunny,34,Yes,400,185,215,0.46,Available
174529,P003,Railway Station,2025-12-04,01:00,Thursday,No,Sunny,28,No,120,41,79,0.34,Available
174530,P003,Railway Station,2025-12-04,02:00,Thursday,No,Sunny,25,No,120,35,85,0.29,Available
174531,P005,Tech Park,2025-12-04,03:00,Thursday,No,Cloudy,31,No,180,83,97,0.46,Available
174532,P004,Airport,2025-12-04,04:00,Thursday,No,Cloudy,38,No,250,97,153,0.39,Available
174533,P002,City Center,2025-12-04,05:00,Thursday,No,Sunny,35,No,300,126,174,0.42,Available
174534,P008,Bus Station,2025-12-04,06:00,Thursday,No,Foggy,19,No,250,121,129,0.48,Available
174535,P003,Railway Station,2025-12-04,07:00,Thursday,No,Rainy,35,No,300,133,167,0.44,Available
174536,P008,Bus Station,2025-12-04,08:00,Thursday,No,Foggy,35,No,120,103,17,0.86,Full
174537,P004,Airport,2025-12-04,09:00,Thursday,No,Rainy,26,No,400,325,75,0.81,Available
174538,P005,Tech Park,2025-12-04,10:00,Thursday,No,Foggy,20,No,150,110,40,0.73,Available
174539,P004,Airport,2025-12-04,11:00,Thursday,No,Cloudy,26,No,350,146,204,0.42,Available
174540,P007,University,2025-12-04,12:00,Thursday,No,Rainy,23,No,400,191,209,0.48,Available
174541,P004,Airport,2025-12-04,13:00,Thursday,No,Rainy,21,Yes,200,87,113,0.43,Available
174542,P005,Tech Park,2025-12-04,14:00,Thursday,No,Foggy,40,No,300,134,166,0.45,Available
174543,P004,Airport,2025-12-04,15:00,Thursday,No,Rainy,20,No,180,81,99,0.45,Available
174544,P008,Bus Station,2025-12-04,16:00,Thursday,No,Sunny,19,No,300,146,154,0.49,Available
174545,P004,Airport,2025-12-04,17:00,Thursday,No,Cloudy,29,No,120,106,14,0.88,Full
174546,P007,University,2025-12-04,18:00,Thursday,No,Foggy,26,No,400,331,69,0.83,Available
174547,P005,Tech Park,2025-12-04,19:00,Thursday,No,Sunny,40,No,350,269,81,0.77,Available
174548,P005,Tech Park,2025-12-04,20:00,Thursday,No,Rainy,33,No,400,330,70,0.82,Available
174549,P002,City Center,2025-12-04,21:00,Thursday,No,Foggy,37,No,300,138,162,0.46,Available
174550,P002,City Center,2025-12-04,22:00,Thursday,No,Foggy,38,No,150,75,75,0.5,Available
174551,P006,Hospital,2025-12-04,23:00,Thursday,No,Foggy,24,No,150,58,92,0.39,Available
174552,P002,City Center,2025-12-05,00:00,Friday,No,Sunny,20,No,400,191,209,0.48,Available
174553,P008,Bus Station,2025-12-05,01:00,Friday,No,Sunny,32,No,300,115,185,0.38,Available
174554,P007,University,2025-12-05,02:00,Friday,No,Cloudy,24,No,150,58,92,0.39,Available
174555,P008,Bus Station,2025-12-05,03:00,Friday,No,Cloudy,31,No,200,99,101,0.49,Available
174556,P003,Railway Station,2025-12-05,04:00,Friday,No,Sunny,40,No,200,108,92,0.54,Available
174557,P004,Airport,2025-12-05,05:00,Friday,No,Cloudy,28,No,150,78,72,0.52,Available
174558,P002,City Center,2025-12-05,06:00,Friday,No,Rainy,34,No,250,121,129,0.48,Available
174559,P004,Airport,2025-12-05,07:00,Friday,No,Cloudy,21,No,120,60,60,0.5,Available
174560,P008,Bus Station,2025-12-05,08:00,Friday,No,Sunny,34,No,200,152,48,0.76,Available
174561,P002,City Center,2025-12-05,09:00,Friday,No,Foggy,37,No,100,70,30,0.7,Available
174562,P005,Tech Park,2025-12-05,10:00,Friday,No,Sunny,34,No,150,133,17,0.89,Full
174563,P008,Bus Station,2025-12-05,11:00,Friday,No,Rainy,26,No,250,93,157,0.37,Available
174564,P005,Tech Park,2025-12-05,12:00,Friday,No,Foggy,21,No,350,166,184,0.47,Available
174565,P005,Tech Park,2025-12-05,13:00,Friday,No,Sunny,31,No,250,132,118,0.53,Available
174566,P007,University,2025-12-05,14:00,Friday,No,Sunny,31,No,400,165,235,0.41,Available
174567,P004,Airport,2025-12-05,15:00,Friday,No,Rainy,29,No,400,187,213,0.47,Available
174568,P006,Hospital,2025-12-05,16:00,Friday,No,Sunny,28,No,150,81,69,0.54,Available
174569,P005,Tech Park,2025-12-05,17:00,Friday,No,Cloudy,26,No,300,257,43,0.86,Available
174570,P005,Tech Park,2025-12-05,18:00,Friday,No,Sunny,23,No,200,160,40,0.8,Available
174571,P002,City Center,2025-12-05,19:00,Friday,No,Rainy,19,No,100,69,31,0.69,Available
174572,P008,Bus Station,2025-12-05,20:00,Friday,No,Sunny,22,No,150,140,10,0.93,Full
174573,P005,Tech Park,2025-12-05,21:00,Friday,No,Sunny,28,No,150,79,71,0.53,Available
174574,P002,City Center,2025-12-05,22:00,Friday,No,Rainy,19,No,150,63,87,0.42,Available
174575,P003,Railway Station,2025-12-05,23:00,Friday,No,Rainy,23,No,350,142,208,0.41,Available
174576,P006,Hospital,2025-12-06,00:00,Saturday,Yes,Sunny,35,No,100,45,55,0.45,Available
174577,P006,Hospital,2025-12-06,01:00,Saturday,Yes,Foggy,32,No,300,112,188,0.37,Available
174578,P003,Railway Station,2025-12-06,02:00,Saturday,Yes,Foggy,38,Yes,200,77,123,0.39,Available
174579,P007,University,2025-12-06,03:00,Saturday,Yes,Foggy,22,No,250,97,153,0.39,Available
174580,P006,Hospital,2025-12-06,04:00,Saturday,Yes,Sunny,40,No,200,50,150,0.25,Available
174581,P001,Central Mall,2025-12-06,05:00,Saturday,Yes,Sunny,19,No,350,140,210,0.4,Available
174582,P004,Airport,2025-12-06,06:00,Saturday,Yes,Cloudy,27,No,250,84,166,0.34,Available
174583,P002,City Center,2025-12-06,07:00,Saturday,Yes,Sunny,36,No,150,52,98,0.35,Available
174584,P006,Hospital,2025-12-06,08:00,Saturday,Yes,Cloudy,28,No,180,138,42,0.77,Available
174585,P006,Hospital,2025-12-06,09:00,Saturday,Yes,Rainy,20,No,300,213,87,0.71,Available
174586,P004,Airport,2025-12-06,10:00,Saturday,Yes,Foggy,33,Yes,120,68,52,0.57,Available
174587,P005,Tech Park,2025-12-06,11:00,Saturday,Yes,Rainy,35,No,400,152,248,0.38,Available
174588,P007,University,2025-12-06,12:00,Saturday,Yes,Rainy,36,No,180,77,103,0.43,Available
174589,P002,City Center,2025-12-06,13:00,Saturday,Yes,Rainy,23,No,150,45,105,0.3,Available
174590,P001,Central Mall,2025-12-06,14:00,Saturday,Yes,Cloudy,24,No,150,43,107,0.29,Available
174591,P008,Bus Station,2025-12-06,15:00,Saturday,Yes,Cloudy,19,No,350,141,209,0.4,Available
174592,P004,Airport,2025-12-06,16:00,Saturday,Yes,Rainy,25,No,350,115,235,0.33,Available
174593,P004,Airport,2025-12-06,17:00,Saturday,Yes,Sunny,35,No,180,115,65,0.64,Available
174594,P008,Bus Station,2025-12-06,18:00,Saturday,Yes,Sunny,38,No,400,295,105,0.74,Available
174595,P005,Tech Park,2025-12-06,19:00,Saturday,Yes,Rainy,31,No,100,55,45,0.55,Available
174596,P007,University,2025-12-06,20:00,Saturday,Yes,Sunny,22,No,120,67,53,0.56,Available
174597,P001,Central Mall,2025-12-06,21:00,Saturday,Yes,Rainy,18,No,350,104,246,0.3,Available
174598,P007,University,2025-12-06,22:00,Saturday,Yes,Rainy,34,No,300,125,175,0.42,Available
174599,P002,City Center,2025-12-06,23:00,Saturday,Yes,Sunny,29,No,120,51,69,0.42,Available
174600,P008,Bus Station,2025-12-07,00:00,Sunday,Yes,Cloudy,34,No,300,94,206,0.31,Available
174601,P008,Bus Station,2025-12-07,01:00,Sunday,Yes,Sunny,33,No,180,59,121,0.33,Available
174602,P001,Central Mall,2025-12-07,02:00,Sunday,Yes,Rainy,21,No,100,23,77,0.23,Available
174603,P001,Central Mall,2025-12-07,03:00,Sunday,Yes,Sunny,34,Yes,150,53,97,0.35,Available
174604,P006,Hospital,2025-12-07,04:00,Sunday,Yes,Cloudy,19,No,300,125,175,0.42,Available
174605,P005,Tech Park,2025-12-07,05:00,Sunday,Yes,Cloudy,36,No,180,45,135,0.25,Available
174606,P008,Bus Station,2025-12-07,06:00,Sunday,Yes,Cloudy,39,No,400,159,241,0.4,Available
174607,P004,Airport,2025-12-07,07:00,Sunday,Yes,Sunny,37,No,350,131,219,0.37,Available
174608,P005,Tech Park,2025-12-07,08:00,Sunday,Yes,Cloudy,32,No,300,214,86,0.71,Available
174609,P008,Bus Station,2025-12-07,09:00,Sunday,Yes,Foggy,38,No,120,89,31,0.74,Available
174610,P003,Railway Station,2025-12-07,10:00,Sunday,Yes,Rainy,23,No,180,130,50,0.72,Available
174611,P008,Bus Station,2025-12-07,11:00,Sunday,Yes,Rainy,36,No,200,64,136,0.32,Available
